id,valor,peso,volumen,categoria
4294,68.0602,45.9019,12.7753,cat0
4295,80.9241,46.0238,18.6634,cat4
4296,87.9066,5.2167,2.6085,cat8
4297,16.7012,27.1983,1.5857,cat0
4298,7.5228,10.2429,20.9890,cat2
4299,50.0705,22.8249,11.2977,cat9
4300,6.1783,31.8839,16.6477,cat17
4301,14.8639,24.1166,22.5720,cat9
4302,2.2729,43.4162,5.3741,cat0
4303,24.7347,8.4289,3.6703,cat3
4304,69.8905,40.2962,22.8456,cat12
4305,93.3763,7.8947,28.4097,cat10
4306,35.7992,4.7884,20.7869,cat18
4307,34.9075,26.6264,2.2535,cat18
4308,57.6521,9.2828,26.6049,cat9
4309,25.2490,19.8024,4.4556,cat4
4310,45.2748,28.1799,4.6493,cat11
4311,64.3074,17.7943,7.5534,cat1
4312,14.5510,33.1110,15.1645,cat9
4313,67.2804,15.8707,17.2128,cat16
4314,40.6377,5.8349,29.8092,cat3
4315,88.3978,28.4649,26.1195,cat10
4316,56.2560,7.2728,14.7647,cat2
4317,90.4308,38.5062,22.5828,cat9
4318,42.3614,13.8194,27.7264,cat13
4319,60.0994,44.8251,2.6582,cat3
4320,44.6624,21.0121,4.2375,cat12
4321,64.3944,10.3734,8.9266,cat19
4322,74.4957,11.1486,21.6419,cat5
4323,3.8703,49.2584,27.4229,cat7
4324,40.9599,32.9006,20.2042,cat5
4325,71.3561,14.1979,24.7602,cat2
4326,9.0596,6.8743,27.7537,cat13
4327,76.4065,49.9735,21.5941,cat1
4328,60.0673,19.3026,3.2501,cat17
4329,50.8890,47.7646,7.1181,cat9
4330,43.6795,22.0812,12.8027,cat5
4331,53.3898,17.3394,13.8040,cat14
4332,48.0607,17.1831,4.6457,cat3
4333,58.6124,3.3201,6.6834,cat7
4334,48.7647,18.1421,29.9491,cat14
4335,71.7175,15.9528,28.5935,cat1
4336,56.6975,14.2898,23.2647,cat1
4337,77.6976,6.7661,6.0999,cat10
4338,9.6878,14.5819,7.0982,cat8
4339,55.6264,26.0318,7.2094,cat0
4340,32.9402,10.9609,17.2532,cat4
4341,81.9929,13.1789,11.9825,cat11
4342,9.8245,18.2517,18.5759,cat12
4343,20.0056,26.5695,13.5882,cat4
4344,99.5144,8.7095,18.8445,cat15
4345,90.9072,7.5659,3.5671,cat18
4346,29.0246,15.2960,26.4719,cat10
4347,10.6634,27.4319,25.9604,cat3
4348,64.2642,13.9487,25.2111,cat18
4349,1.5882,49.6435,28.8166,cat19
4350,2.3684,10.6328,27.2345,cat16
4351,62.3468,44.7402,6.4182,cat11
4352,97.6742,20.0625,29.9477,cat9
4353,44.4272,19.4139,17.7521,cat19
4354,78.6929,44.7257,13.0620,cat9
4355,19.7345,47.7763,5.5200,cat1
4356,36.8839,40.6752,28.6295,cat5
4357,20.4720,2.6262,15.9934,cat6
4358,67.4027,30.9203,29.0387,cat15
4359,64.5320,9.8580,24.2046,cat2
4360,83.9872,25.4501,19.9555,cat9
4361,19.0771,32.1954,9.6408,cat1
4362,41.5279,37.1794,24.0596,cat0
4363,75.4788,30.8077,11.5023,cat4
4364,16.2681,39.2596,19.0583,cat13
4365,93.6786,18.4508,28.9493,cat12
4366,54.4251,19.3880,12.4277,cat10
4367,89.1772,37.3625,21.1882,cat9
4368,65.1737,48.7407,10.9866,cat16
4369,33.2577,35.1841,21.0502,cat4
4370,96.3554,34.8955,2.8900,cat12
4371,48.4044,20.2146,29.6969,cat12
4372,16.8762,49.1959,26.4257,cat1
4373,85.1859,30.5765,28.0055,cat6
4374,20.0044,17.4620,16.7340,cat3
4375,83.9794,1.6084,5.9672,cat14
4376,41.3459,2.4501,12.0474,cat11
4377,6.0095,39.3540,22.6384,cat4
4378,2.9815,44.3588,29.4501,cat12
4379,49.3274,9.2628,29.3107,cat6
4380,91.3732,32.3050,6.5308,cat13
4381,4.2802,26.7336,25.2074,cat0
4382,34.4828,22.1608,11.3038,cat14
4383,1.3345,20.2895,8.9074,cat2
4384,17.5403,49.4419,1.6428,cat11
4385,2.2016,12.1566,19.0437,cat1
4386,67.4474,33.8134,4.9963,cat7
4387,92.7742,38.4943,18.3329,cat12
4388,48.3326,26.1336,16.4611,cat0
4389,84.4679,7.6829,3.3897,cat16
4390,22.2157,13.9702,22.0469,cat0
4391,62.8156,20.6806,6.4172,cat15
4392,64.7709,14.7255,25.2765,cat13
4393,83.1658,42.2599,21.8894,cat4
4394,92.3225,34.9748,21.5115,cat0
4395,65.9003,42.3262,28.3128,cat16
4396,37.9785,36.1220,1.9448,cat17
4397,29.8390,8.3303,24.9532,cat2
4398,24.0670,28.0968,9.2916,cat7
4399,68.7605,40.3088,16.3550,cat4
4400,79.6423,6.7283,15.4706,cat3
4401,73.6542,46.6818,8.2666,cat17
4402,36.2669,9.7051,16.4303,cat14
4403,31.4299,28.2839,26.6056,cat0
4404,5.3085,6.0689,11.0794,cat8
4405,32.8891,24.6581,11.3149,cat15
4406,10.0915,31.6919,13.9166,cat18
4407,7.8243,28.6947,18.7316,cat13
4408,5.0586,45.6909,14.3572,cat19
4409,45.0866,30.1796,22.0166,cat7
4410,95.7514,18.9043,16.7411,cat14
4411,16.6060,2.1232,26.0069,cat11
4412,4.4149,34.9796,25.0505,cat6
4413,44.3741,23.9229,10.0311,cat0
4414,49.7897,10.8706,29.8193,cat19
4415,48.2296,25.5426,6.6307,cat4
4416,92.0425,10.2927,7.6155,cat10
4417,37.5196,9.3083,24.7068,cat18
4418,97.1231,39.6810,22.7673,cat17
4419,83.8081,31.8643,22.4837,cat15
4420,65.6196,28.6056,3.2102,cat1
4421,73.8588,25.9203,3.3913,cat6
4422,49.3911,19.9865,20.4996,cat12
4423,72.5423,11.3675,18.8079,cat3
4424,33.7143,1.3515,6.2581,cat1
4425,50.3600,17.8201,20.9266,cat14
4426,62.4264,18.5262,22.7973,cat7
4427,3.6190,40.6779,12.8204,cat12
4428,24.2492,21.8768,26.7922,cat13
4429,66.6175,18.8540,28.2194,cat7
4430,56.2887,32.7379,7.7110,cat9
4431,78.0344,10.1205,9.4684,cat7
4432,69.3709,32.3426,2.0070,cat1
4433,46.9184,3.7904,11.8554,cat5
4434,71.0901,49.5793,24.6747,cat7
4435,13.9135,42.5566,16.5140,cat4
4436,98.4572,20.2202,8.7903,cat10
4437,91.2133,5.2865,20.0196,cat9
4438,16.0166,11.0663,7.0343,cat5
4439,60.0364,33.0432,16.5097,cat5
4440,49.4047,35.1684,18.3158,cat14
4441,64.7197,37.5586,20.4510,cat14
4442,17.6896,37.9559,8.0302,cat9
4443,7.2094,16.0351,3.9560,cat8
4444,30.2276,38.9337,14.6418,cat17
4445,53.1953,46.0800,27.3240,cat6
4446,92.9546,25.2441,6.4091,cat5
4447,32.8609,12.4295,15.9345,cat19
4448,8.1774,37.1703,22.2977,cat11
4449,17.5304,44.0384,6.6803,cat19
4450,5.9117,5.9006,14.9860,cat15
4451,40.4274,37.8141,28.3256,cat7
4452,98.3855,32.0597,25.9483,cat5
4453,12.0104,11.1865,12.5003,cat0
4454,38.6575,30.8313,2.8985,cat14
4455,29.8168,33.3589,4.3145,cat2
4456,66.0146,15.5220,17.5202,cat4
4457,59.8218,17.7242,29.0318,cat1
4458,70.9169,3.1680,16.5390,cat15
4459,55.7108,34.6078,20.7484,cat19
4460,57.4745,36.1562,20.0667,cat7
4461,55.0846,43.7102,9.9571,cat9
4462,53.6084,23.6436,13.4219,cat8
4463,73.3765,42.2868,24.3596,cat16
4464,34.3513,24.2899,21.8304,cat17
4465,43.4067,44.3051,4.1465,cat17
4466,20.2425,6.5229,15.1208,cat8
4467,10.5115,2.2768,17.3962,cat3
4468,17.4404,20.8408,27.0814,cat8
4469,25.6530,44.9696,9.3653,cat10
4470,64.3730,29.2880,18.4728,cat3
4471,24.4671,8.0215,1.7549,cat15
4472,20.9430,42.0179,6.7779,cat5
4473,25.2364,20.3693,29.5117,cat7
4474,60.1272,24.6135,9.4670,cat9
4475,81.9419,19.5558,21.1517,cat10
4476,46.7609,8.0684,19.0464,cat1
4477,20.5790,31.2015,20.8659,cat13
4478,98.9877,26.8223,11.8590,cat6
4479,32.7458,29.7455,27.5296,cat0
4480,17.0826,10.8614,18.1230,cat15
4481,93.0727,38.3109,23.8803,cat3
4482,55.4058,15.1795,18.8241,cat3
4483,9.2362,34.4292,16.3834,cat5
4484,13.0621,29.7509,18.5459,cat14
4485,30.5697,31.4723,15.3850,cat13
4486,46.4168,4.5688,28.2226,cat4
4487,5.3852,22.1917,13.1396,cat2
4488,24.0381,23.6133,28.2018,cat18
4489,1.0307,5.8698,25.7902,cat10
4490,17.9907,2.6828,19.9437,cat7
4491,8.0199,37.1726,12.6506,cat4
4492,85.8513,44.1569,16.5942,cat1
4493,39.9314,24.4869,21.9680,cat0
4494,36.5582,20.8618,6.3334,cat18
4495,36.9497,19.4321,15.6813,cat11
4496,94.9692,2.9106,22.7700,cat8
4497,91.8618,20.7800,21.6672,cat14
4498,15.4770,34.2663,18.7512,cat12
4499,4.7538,3.9699,3.7742,cat1
4500,66.8724,21.4192,18.9212,cat7
4501,66.8398,45.5644,25.2702,cat13
4502,69.7535,23.2572,26.7576,cat2
4503,7.3360,15.3372,17.0019,cat13
4504,66.0335,44.9231,14.0041,cat12
4505,37.7408,27.9875,8.2645,cat15
4506,91.1766,3.3430,21.8195,cat19
4507,64.6314,32.7353,27.5879,cat11
4508,12.1610,47.1903,15.8562,cat13
4509,64.9475,13.3890,12.3675,cat14
4510,34.7661,16.9163,23.8836,cat6
4511,46.3963,48.0069,24.1598,cat5
4512,22.8493,46.8193,21.0347,cat4
4513,14.0469,18.9347,26.5301,cat4
4514,82.2635,32.7936,18.9556,cat11
4515,12.0853,23.1302,13.6138,cat13
4516,31.8187,48.0614,6.0573,cat4
4517,61.2215,6.5596,2.5491,cat13
4518,71.3912,45.0647,22.0702,cat14
4519,20.0369,46.8318,2.8813,cat4
4520,86.3061,18.8470,19.8545,cat11
4521,30.4743,5.0995,8.9261,cat11
4522,17.7890,38.2717,6.2745,cat14
4523,13.6390,15.6549,14.1189,cat13
4524,35.3872,44.7019,19.3374,cat9
4525,58.0695,47.1299,26.8642,cat4
4526,34.5774,23.6666,18.5230,cat0
4527,77.5784,29.8708,21.9358,cat5
4528,49.9087,26.9948,17.1348,cat13
4529,23.8328,8.7394,27.2207,cat2
4530,99.5395,6.6477,9.6984,cat0
4531,98.5491,25.2347,3.4518,cat8
4532,19.0490,40.0561,3.7155,cat1
4533,87.5700,40.1947,27.8345,cat0
4534,46.3815,45.4548,26.3276,cat13
4535,90.8555,27.2103,14.3210,cat8
4536,63.2383,34.4413,11.2486,cat4
4537,32.0950,2.6310,15.5825,cat5
4538,49.8582,14.9900,11.1091,cat13
4539,93.4528,18.1140,15.8430,cat6
4540,49.1345,28.5411,18.1873,cat11
4541,68.3463,14.5667,12.5328,cat2
4542,14.6544,26.9786,12.0626,cat6
4543,22.9057,12.4062,8.6830,cat9
4544,62.9512,7.9986,2.6108,cat2
4545,93.3685,11.0158,8.1417,cat9
4546,58.8647,2.4419,10.8554,cat16
4547,57.9993,21.0015,8.6219,cat2
4548,4.7382,31.3388,18.9680,cat18
4549,2.4482,12.6680,13.2919,cat5
4550,5.1444,15.0996,29.5074,cat6
4551,33.3610,19.0385,2.1348,cat9
4552,26.3750,8.0216,4.9105,cat0
4553,25.9696,19.1752,6.0066,cat14
4554,34.3559,37.3689,20.9532,cat11
4555,55.0785,7.9632,8.5224,cat2
4556,92.1824,2.2003,28.1360,cat15
4557,34.1318,47.4640,4.3583,cat5
4558,9.3329,10.9994,28.4298,cat15
4559,6.8949,24.7368,16.5954,cat18
4560,19.8276,36.1149,13.3532,cat5
4561,54.9425,33.7099,11.4832,cat5
4562,24.5352,16.2288,18.3984,cat17
4563,51.6400,1.2554,28.0749,cat8
4564,32.9604,46.0567,9.5002,cat16
4565,66.0897,9.7034,5.6159,cat7
4566,74.7622,12.7720,28.7417,cat10
4567,32.6499,17.2383,29.4200,cat14
4568,8.2973,26.5677,16.0974,cat7
4569,93.8410,48.2763,17.5788,cat2
4570,89.1409,31.9271,17.4821,cat14
4571,1.0327,45.3439,1.1276,cat4
4572,22.2456,36.5422,16.3852,cat4
4573,52.6828,24.1606,2.7730,cat6
4574,67.6897,42.9915,18.6411,cat7
4575,54.9332,49.5062,7.0287,cat4
4576,4.7058,41.7931,19.0405,cat19
4577,11.9339,24.9874,21.1949,cat11
4578,66.3106,1.3749,19.9343,cat14
4579,87.6942,37.5418,8.3506,cat4
4580,43.4474,48.0433,2.9583,cat8
4581,38.8053,37.7653,16.8930,cat19
4582,4.0353,19.9758,9.9800,cat2
4583,86.4555,44.8768,2.0286,cat14
4584,69.8499,2.8244,8.5252,cat3
4585,76.0008,28.7806,23.1686,cat15
4586,6.0668,17.7499,27.1172,cat16
4587,99.6759,38.3288,11.2661,cat19
4588,38.2326,18.6834,24.7945,cat2
4589,6.2842,6.9507,9.1645,cat11
4590,26.4177,31.8033,28.1102,cat1
4591,57.6180,4.0952,8.7648,cat1
4592,35.7879,31.4148,26.5805,cat3
4593,78.0684,13.9805,3.2154,cat18
4594,15.2580,18.7750,4.6253,cat4
4595,83.8570,49.5455,22.9466,cat2
4596,61.6279,24.6284,21.5763,cat18
4597,69.3230,14.7856,18.2643,cat10
4598,44.4663,17.0365,21.3503,cat9
4599,85.4209,20.1414,14.6862,cat11
4600,57.4287,28.8705,4.3799,cat0
4601,47.7287,39.1482,10.5211,cat16
4602,70.3730,39.1350,22.0071,cat7
4603,99.8193,12.2663,10.7991,cat9
4604,92.9780,24.0082,11.9916,cat6
4605,83.1816,15.5568,7.7878,cat16
4606,23.4381,1.6902,27.2771,cat10
4607,38.6760,26.8789,26.7731,cat14
4608,65.5393,11.1519,5.6117,cat18
4609,21.3647,45.4712,2.6516,cat2
4610,15.7102,34.6049,9.8786,cat18
4611,20.0487,6.5078,14.1039,cat6
4612,14.1771,22.7809,1.3514,cat2
4613,36.1124,39.4794,21.2171,cat10
4614,19.4447,48.3503,5.5409,cat11
4615,44.5246,15.5782,17.9507,cat7
4616,78.0122,3.7572,13.5475,cat3
4617,61.2486,27.5601,18.4484,cat3
4618,64.0288,1.6427,24.8181,cat9
4619,65.3085,49.4009,13.7489,cat10
4620,22.5438,15.7078,8.7484,cat18
4621,57.9616,49.8687,9.1832,cat17
4622,18.9093,49.3562,8.2350,cat17
4623,28.7626,45.5689,14.0402,cat17
4624,13.1924,34.6159,8.7719,cat18
4625,56.3808,33.8796,19.7249,cat0
4626,67.9902,14.4397,29.7084,cat19
4627,6.5647,27.3305,21.5932,cat2
4628,87.1926,18.0836,17.9285,cat15
4629,99.5230,12.0878,29.2866,cat3
4630,23.8653,30.9077,8.6421,cat13
4631,11.0489,17.5674,29.0649,cat4
4632,4.9073,44.6647,4.1866,cat12
4633,98.0786,7.4217,21.7832,cat19
4634,57.9057,35.2304,18.9062,cat6
4635,94.5905,26.3354,2.3261,cat19
4636,93.8699,12.8737,14.6740,cat16
4637,72.2295,8.4462,2.1058,cat6
4638,17.3125,41.5058,9.4522,cat2
4639,73.7103,46.6744,14.1171,cat19
4640,66.7868,43.0027,2.7406,cat4
4641,39.6212,27.5859,13.7664,cat3
4642,60.2220,42.7937,10.2065,cat6
4643,24.3542,21.1765,3.8099,cat7
4644,33.1401,34.9607,1.4155,cat1
4645,44.4800,1.9922,21.8593,cat12
4646,60.7261,34.7377,20.0943,cat3
4647,58.4429,39.3275,28.7185,cat1
4648,35.2921,43.9152,24.9341,cat14
4649,79.1949,46.4608,19.2407,cat14
4650,88.5129,5.0539,16.1778,cat3
4651,79.3617,32.1148,9.4579,cat14
4652,63.6659,35.0976,18.0051,cat12
4653,4.5417,49.6466,19.0551,cat14
4654,73.8634,7.6417,24.6953,cat16
4655,33.2388,42.3955,8.4999,cat1
4656,67.6977,13.4270,20.2277,cat13
4657,39.1997,21.3586,19.2994,cat0
4658,23.0467,8.9677,26.5959,cat5
4659,42.1046,8.3181,11.6887,cat15
4660,31.9879,43.2108,25.5337,cat4
4661,43.5404,10.4921,15.5665,cat0
4662,95.1139,25.2876,1.3717,cat17
4663,77.5529,45.6232,28.8048,cat19
4664,45.2347,19.3039,23.7279,cat0
4665,19.5066,35.6354,28.1865,cat5
4666,11.1010,28.3416,27.8590,cat12
4667,35.6429,48.5444,10.9955,cat15
4668,2.1383,19.1154,5.8460,cat14
4669,35.1570,37.8341,22.6623,cat19
4670,18.5638,23.8410,22.7453,cat11
4671,75.7944,7.0643,3.3212,cat10
4672,31.7893,44.6328,13.5854,cat19
4673,35.5834,3.8419,17.9224,cat1
4674,4.2965,39.8722,24.9277,cat17
4675,39.6386,19.3580,1.4882,cat7
4676,18.7700,43.7306,12.4179,cat1
4677,41.9179,29.8165,22.9326,cat18
4678,3.4903,11.0974,12.0847,cat3
4679,94.9451,24.6027,16.3484,cat8
4680,14.2009,6.9835,14.2482,cat10
4681,5.0366,43.7848,6.9606,cat4
4682,59.3858,18.3360,19.5186,cat5
4683,18.0860,16.1570,18.8883,cat3
4684,28.8720,7.0185,29.0010,cat19
4685,58.6118,3.2297,28.5781,cat14
4686,30.9619,1.4843,10.8046,cat17
4687,20.7249,44.9008,7.9220,cat5
4688,25.3743,29.9350,5.3985,cat13
4689,56.8285,35.6994,23.5816,cat10
4690,76.7189,32.8715,28.7319,cat14
4691,26.5220,17.9042,20.4285,cat9
4692,89.3447,21.1143,3.2625,cat13
4693,44.9494,14.2025,18.3630,cat16
4694,83.8032,20.9251,23.7090,cat16
4695,66.4543,13.7359,9.7180,cat18
4696,22.7810,36.5498,27.8349,cat7
4697,16.5265,20.3478,8.3897,cat17
4698,7.7762,17.0155,4.7202,cat16
4699,41.4519,43.0178,27.2934,cat16
4700,50.7138,19.8183,18.6863,cat15
4701,67.8048,4.6650,29.6672,cat12
4702,15.8228,14.2767,4.5744,cat0
4703,70.0384,42.0535,5.9191,cat6
4704,58.5449,42.9321,26.3681,cat3
4705,34.9048,36.7428,7.8894,cat8
4706,17.7014,5.0542,23.2865,cat16
4707,33.5074,9.7813,3.3838,cat17
4708,36.0432,24.7448,27.8680,cat15
4709,38.8433,2.9267,13.5213,cat7
4710,50.9754,37.1505,5.3507,cat19
4711,17.4007,15.8102,1.8952,cat19
4712,95.4067,16.2245,17.8387,cat8
4713,30.3156,17.5677,4.5560,cat9
4714,80.2818,18.9871,14.6577,cat12
4715,37.5325,21.9319,7.9317,cat10
4716,7.8940,46.3002,17.5983,cat2
4717,62.8956,44.1086,13.7691,cat9
4718,26.7018,23.5126,19.0634,cat9
4719,12.0434,46.3054,21.8710,cat2
4720,28.1826,2.8277,10.2970,cat10
4721,44.4725,28.1683,19.3261,cat11
4722,88.5271,47.1385,27.7133,cat15
4723,16.9346,31.9275,10.1733,cat16
4724,97.3976,29.3174,1.5074,cat7
4725,3.6022,31.0510,24.5987,cat8
4726,98.5504,12.8669,10.4927,cat13
4727,6.4075,26.3171,29.7644,cat10
4728,12.2945,16.8982,16.1888,cat7
4729,94.7322,8.6215,28.9469,cat14
4730,1.2528,4.6560,12.6840,cat16
4731,76.5543,31.7448,1.0073,cat2
4732,16.3879,1.0702,14.0832,cat18
4733,99.6557,26.6717,18.6317,cat7
4734,95.3656,49.8439,22.2475,cat17
4735,98.1950,37.4799,4.0636,cat6
4736,52.8992,36.4948,5.7835,cat10
4737,66.9981,35.2313,16.7455,cat4
4738,47.1649,30.6568,3.8046,cat3
4739,37.0783,14.2734,2.2570,cat12
4740,65.6861,47.6386,29.4885,cat8
4741,18.8469,32.9536,2.5307,cat19
4742,6.7189,35.5460,9.4392,cat8
4743,96.3759,36.4052,20.8354,cat8
4744,21.9142,11.5275,19.2964,cat19
4745,35.2723,10.8580,16.1733,cat9
4746,26.4642,21.2786,17.7648,cat11
4747,33.0696,17.4569,6.2763,cat13
4748,78.1852,34.0112,8.3897,cat16
4749,48.8485,21.7328,27.1961,cat11
4750,86.4437,7.9581,19.7945,cat11
4751,61.0063,14.3083,5.2206,cat7
4752,42.1731,2.0766,28.6593,cat10
4753,35.5010,41.5178,3.2069,cat17
4754,17.5525,36.0584,27.1930,cat16
4755,97.6821,25.1714,15.4522,cat17
4756,26.0845,11.5689,6.0937,cat6
4757,40.1567,2.4937,1.6023,cat10
4758,17.8602,30.6639,18.8729,cat11
4759,3.4526,1.2907,7.2495,cat0
4760,62.3227,38.4633,25.2274,cat12
4761,63.1348,12.2415,5.5739,cat7
4762,68.3411,39.8018,14.5799,cat11
4763,75.1351,16.2273,29.9753,cat10
4764,95.7068,40.8402,15.4205,cat6
4765,93.1176,2.4144,12.4576,cat11
4766,9.3547,49.2386,21.8458,cat5
4767,58.1430,12.9447,9.6156,cat14
4768,58.1142,19.0986,19.9495,cat6
4769,78.4795,39.3212,6.0843,cat3
4770,87.4372,8.3566,2.6877,cat13
4771,6.4992,4.9101,25.6950,cat9
4772,61.2485,26.1979,7.0402,cat1
4773,60.9891,46.1175,29.2346,cat10
4774,80.3438,10.5819,22.1703,cat9
4775,92.7798,45.8914,28.7140,cat9
4776,69.5154,14.0280,12.8388,cat8
4777,62.4431,16.3942,11.8522,cat12
4778,80.4989,46.1395,6.3155,cat0
4779,53.7748,3.3390,23.8921,cat7
4780,32.7049,35.1403,27.1182,cat12
4781,50.5415,43.0999,27.5925,cat15
4782,43.4925,10.8325,24.0062,cat10
4783,90.9982,45.3491,23.9080,cat1
4784,1.3093,41.9355,13.6955,cat2
4785,81.0038,39.9384,6.3062,cat4
4786,49.4460,19.2649,22.6029,cat13
4787,90.0373,32.0588,13.3902,cat3
4788,75.1116,36.5780,14.8625,cat18
4789,80.5532,9.6787,16.3220,cat15
4790,68.3045,16.8339,23.8454,cat15
4791,89.5612,28.6527,25.8233,cat14
4792,97.8960,5.4761,29.1457,cat7
4793,42.2514,32.7578,27.3404,cat19
4794,70.6549,20.6152,11.5503,cat1
4795,59.2559,25.4237,15.3351,cat12
4796,85.8971,8.9749,16.9123,cat19
4797,96.9544,29.5970,2.2351,cat8
4798,28.8244,5.6498,18.3844,cat2
4799,90.3133,9.2195,2.3216,cat10
4800,65.4945,29.6483,2.9333,cat15
4801,44.4680,44.2477,29.0504,cat6
4802,94.5572,9.5285,17.0025,cat13
4803,37.9203,34.6491,27.2700,cat10
4804,53.5322,32.7302,12.7937,cat1
4805,21.4378,26.5718,24.7060,cat1
4806,95.0622,39.6468,20.8607,cat10
4807,4.1024,4.8783,18.0333,cat15
4808,28.8834,4.3201,27.3270,cat0
4809,72.5093,29.0955,25.3166,cat4
4810,21.0258,30.1890,3.7141,cat0
4811,85.1948,42.9120,27.2818,cat18
4812,9.0279,4.4694,11.9182,cat13
4813,33.4450,40.5134,20.2125,cat10
4814,45.9773,47.4752,9.4205,cat13
4815,99.3973,47.7841,21.4806,cat17
4816,35.4717,6.7814,21.5519,cat5
4817,27.5869,22.8568,10.0507,cat19
4818,51.4558,20.2472,26.7061,cat16
4819,67.0226,15.5573,7.1979,cat1
4820,80.9092,14.1623,17.4376,cat17
4821,10.0458,26.5291,19.0178,cat3
4822,93.9022,20.0590,20.3861,cat10
4823,59.5090,40.8103,22.5696,cat15
4824,65.7806,14.3886,9.2245,cat11
4825,61.5239,13.4444,7.6726,cat15
4826,35.4116,42.7250,19.0720,cat14
4827,36.8435,33.4296,2.9946,cat12
4828,37.3621,42.5059,5.9324,cat3
4829,68.5404,23.0053,11.3191,cat5
4830,8.9263,24.0118,26.4436,cat17
4831,66.7934,2.8595,28.6302,cat18
4832,5.8541,2.9206,15.9413,cat9
4833,95.8080,23.0805,10.6133,cat3
4834,89.0695,31.4029,24.0457,cat14
4835,92.5538,36.6236,13.3270,cat13
4836,17.6836,48.9724,7.8426,cat15
4837,17.2176,31.4662,10.1333,cat14
4838,37.5037,24.3987,11.8762,cat4
4839,51.9986,13.6901,26.3917,cat2
4840,94.8481,48.6678,13.8552,cat9
4841,87.1601,10.1344,4.4856,cat16
4842,63.0663,30.4332,28.9223,cat19
4843,97.2499,5.0749,19.6656,cat10
4844,48.5772,14.3680,25.7803,cat4
4845,61.1801,44.5905,27.4388,cat13
4846,23.1193,29.6195,14.0081,cat16
4847,24.4587,34.5849,16.4861,cat12
4848,7.0174,29.8971,29.1421,cat16
4849,17.3787,35.1390,28.1828,cat0
4850,35.3177,41.4669,15.3470,cat1
4851,36.1369,33.1519,23.9415,cat3
4852,81.2822,11.4457,19.1257,cat0
4853,89.1065,15.5362,9.1580,cat12
4854,11.2852,13.0557,26.4411,cat10
4855,32.3912,5.5527,11.9474,cat13
4856,22.0551,47.9295,10.7526,cat2
4857,89.0184,40.8344,20.6777,cat6
4858,66.7188,1.2889,2.0159,cat8
4859,71.8013,19.6760,28.0515,cat16
4860,97.8132,21.8491,3.8043,cat2
4861,32.6228,15.2826,29.0964,cat7
4862,39.3315,37.6289,26.2377,cat5
4863,3.1571,15.5859,14.5979,cat6
4864,80.2928,6.3310,18.4640,cat16
4865,52.1153,33.4087,10.4214,cat16
4866,78.6777,15.8335,25.1469,cat9
4867,14.9615,41.8034,4.0513,cat14
4868,38.6541,44.1460,19.5902,cat10
4869,9.3933,11.5482,21.8424,cat13
4870,25.8589,9.8794,3.6406,cat10
4871,10.0414,7.7161,17.6098,cat18
4872,44.0348,28.1637,15.2370,cat1
4873,72.2564,24.0003,28.0554,cat11
4874,44.2708,2.7246,18.1094,cat17
4875,56.6196,2.6130,24.5611,cat11
4876,26.1637,48.1277,7.8905,cat17
4877,61.9252,18.3458,17.0766,cat16
4878,35.9218,42.0001,22.0743,cat2
4879,91.7025,19.3245,22.4394,cat8
4880,62.2925,4.2226,28.4024,cat18
4881,79.6497,28.8616,23.6298,cat0
4882,5.4074,26.7432,24.8296,cat1
4883,30.7571,34.4694,28.9057,cat10
4884,64.8655,40.2595,14.7679,cat4
4885,83.3139,17.3660,2.0385,cat0
4886,26.0823,7.7082,9.2893,cat1
4887,91.3477,37.8998,22.0693,cat0
4888,1.6121,5.4388,11.2394,cat12
4889,65.4459,21.9214,27.1614,cat14
4890,28.5273,13.2977,5.5554,cat10
4891,53.2120,14.5061,7.4158,cat4
4892,79.0884,49.7207,5.8671,cat11
4893,41.5989,8.2218,10.4127,cat11
4894,7.0568,42.7663,12.1994,cat12
4895,95.2603,12.9294,29.6592,cat13
4896,5.9714,3.4908,9.4967,cat14
4897,60.0492,35.2916,28.7981,cat8
4898,29.8985,46.6623,5.2111,cat14
4899,15.5828,12.4743,11.7667,cat19
4900,38.4888,28.9835,9.8928,cat12
4901,83.3230,39.5358,10.6864,cat2
4902,7.8952,36.7177,6.2364,cat10
4903,91.6042,32.0678,18.0837,cat12
4904,57.4130,8.4821,6.0012,cat19
4905,43.3161,41.7914,8.8541,cat8
4906,40.6605,48.1860,12.3311,cat0
4907,31.9449,36.2721,13.3405,cat13
4908,20.5065,19.2736,14.9054,cat12
4909,23.0095,23.6149,9.8527,cat18
4910,27.5465,15.9947,6.7023,cat0
4911,71.9948,10.6631,6.4634,cat1
4912,12.6470,15.3526,9.5772,cat8
4913,10.6959,6.0568,16.4583,cat17
4914,17.1244,44.4149,7.0663,cat8
4915,52.8617,19.6931,3.8481,cat7
4916,45.5454,31.2918,26.4673,cat16
4917,62.5839,37.7887,5.1721,cat0
4918,1.1987,37.8261,7.9143,cat2
4919,36.1178,43.2405,18.8062,cat5
4920,84.2814,12.7864,6.6421,cat11
4921,57.2622,48.6109,4.9571,cat18
4922,40.3899,30.5624,27.1914,cat11
4923,76.3599,30.9752,22.1326,cat1
4924,12.6916,1.7879,5.8882,cat8
4925,8.8157,39.0304,28.6494,cat5
4926,40.6274,8.5758,6.9899,cat10
4927,78.2405,30.6984,1.2834,cat9
4928,45.6348,44.3866,7.7545,cat11
